Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__211ds20,g__,s__	101466	3.06798540694e-08	0.0	1.10355455296e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	317814	6.38729164113e-05	0.000189880612971	0.000192013779984	6.35900951308e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__,s__	190220	8.5120427458e-06	5.72897758564e-05	4.04889217999e-05	1.26752091153e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4367474	0.0	2.15390836004e-06	0.0	1.21358987652e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4364405	0.00135664169042	0.00469535229914	0.0037935829992	0.00169448065335
k__Bacteria,p__Chlorobi,c__BSV26,o__A89,f__,g__,s__	350965	2.46252705989e-08	0.0	9.08587446536e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	197624	0.000195178954317	0.000276803489337	0.000369886017455	0.000175243152905
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Propionivibrio,s__	552376	3.66008350952e-08	0.0	1.31819194577e-06	0.0
k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__,s__	776992	0.0	1.95677505475e-06	0.0	1.10251784205e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	195619	7.3994887299e-05	0.000148038161857	0.00017527768971	6.59949279117e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__	4300920	0.0	1.975287135e-06	0.0	1.11294821764e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	181344	9.29186742942e-06	2.69786638197e-05	3.1656228636e-05	8.97286000901e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__	4303852	4.33294412475e-06	3.76751265266e-05	2.47430303083e-05	6.52740796406e-06
k__Bacteria,p__Tenericutes,c__Mollicutes,o__RF39,f__,g__,s__	1522003	0.0	2.50302216661e-06	0.0	1.41029322253e-07
k__Bacteria,p__Bacteroidetes,c__Rhodothermi,o__Rhodothermales,f__Balneolaceae,g__,s__	193477	0.00603126461175	0.0399433584212	0.0151361979826	0.00831203187832
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	877241	8.91928223503e-09	1.914226318e-06	4.53745198743e-07	1.07854434478e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__	292399	0.00227217346581	0.00809883441767	0.00631391841902	0.00283680644874
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	181140	1.89831578143e-05	6.42991624469e-05	7.04854815089e-05	1.96414067644e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	366926	0.0	2.15390836004e-06	0.0	1.21358987652e-07
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Hymenobacter,s__	191755	0.00353320280323	0.00291861037727	0.0113133888221	0.00220999450524
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	239064	0.0	2.50302216661e-06	0.0	1.41029322253e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__	183576	5.48466612484e-06	2.68266234227e-05	3.16954863643e-05	7.71512317563e-06
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Cryomorphaceae,g__Fluviicola,s__	181121	2.10403782e-06	1.44289296685e-05	1.23584328631e-05	2.70700974206e-06
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__,s__	4328241	1.23183004941e-05	7.59105046434e-05	6.99513400299e-05	1.54168546063e-05
k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__,g__,s__	307012	0.0	2.01735980735e-06	0.0	1.136653483e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira,s__	166848	5.88963237245e-06	2.2485821618e-05	3.55992834986e-05	4.82572268704e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4392183	0.00017655485267	0.000284634223513	0.00067381534473	0.000105998398335
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__,s__	191387	0.0	1.42522620779e-06	0.0	8.03023995642e-08
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Jeotgalicoccus,s__	1141727	0.0	2.50302216661e-06	0.0	1.41029322253e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__CandidatusPortiera,s__	312586	6.02866610973e-05	0.000199144686331	0.000147648532413	8.61436453601e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	322571	1.10983458081e-05	4.98424680947e-05	5.66460917556e-05	1.31405496875e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	212634	4.3823359603e-08	0.0	1.31352032237e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__,s__	368236	3.01476511982e-05	6.83688182199e-05	9.39656025199e-05	2.30385156224e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	292387	9.13158739422e-06	5.41276421379e-05	5.01866739607e-05	1.30151262938e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Tissierellaceae,g__GW-34,s__	535097	1.8007390251e-09	2.15390836004e-06	9.16078968347e-08	1.21358987652e-07
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelothrix,s__	249492	6.58325085746e-08	2.55855112958e-06	1.70154810224e-06	1.44158024874e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,g__Methylosinus,s__	180257	1.62951433299e-05	6.18693551049e-05	6.44816175732e-05	1.89291767693e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Cryomorphaceae,g__Fluviicola,s__	91144	0.0	2.50302216661e-06	0.0	1.41029322253e-07
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__,s__	331491	0.0	1.42522620779e-06	0.0	8.03023995642e-08
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Ellin329,f__,g__,s__	191434	5.06057705434e-05	0.00010400197483	0.000173494657149	4.85468956999e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__,s__	199036	3.40464969524e-05	0.000109478974872	0.000147876088633	3.40646942233e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__	805055	0.0	2.15390836004e-06	0.0	1.21358987652e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	192093	1.61365612926e-05	5.2328998838e-05	6.02486407818e-05	1.53519109376e-05
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,s__	1123794	0.0	2.50302216661e-06	0.0	1.41029322253e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	180421	0.000429585665528	0.00135601105282	0.0013752694889	0.000363544253555
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__,g__,s__	276996	2.95258573638e-08	0.0	1.07489094092e-06	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__	358008	0.000315903866442	0.00052327109232	0.000520308912764	0.000355636336968
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiohalorhabdales,f__,g__,s__	1504042	0.00184015343105	0.00307346064113	0.00407317499209	0.00173479824845
k__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Mucispirillum,s__schaedleri	339549	0.0	2.00927680022e-06	0.0	1.13209922442e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	183824	3.42990087745e-05	9.55270993157e-05	9.82867276713e-05	3.76033955593e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Limnobacter,s__	3568710	3.94795919192e-08	1.37152485645e-06	1.17526856869e-06	7.7276671193e-08
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__,g__,s__	183012	8.4806157215e-06	3.22145578416e-05	4.68307644468e-05	7.81302886121e-06
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__,g__,s__	346253	4.75797445418e-06	3.65188922793e-05	2.62860490115e-05	9.46208809363e-06
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__	199534	1.2234658512e-05	7.13183036059e-05	5.34096461547e-05	1.5085640286e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__,s__	228374	0.0	2.00927680022e-06	0.0	1.13209922442e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	1133471	2.13404569172e-05	3.43876772639e-05	5.65100938363e-05	1.41144130224e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	4331360	6.8499702821e-05	0.000191106110803	0.000216882873481	0.000100838712559
