Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	183252	1.8617126196e-08	0.0	9.47097692754e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	337511	2.52113054298e-05	7.82443324875e-05	9.55571570848e-05	2.12498829566e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	2331530	4.53445726855e-05	0.000101600419895	0.000102348143705	4.75839677323e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	181121	2.10403782e-06	1.79676498095e-05	1.23584328631e-05	3.39799327329e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	338438	2.6341194694e-08	0.0	9.64962743656e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	4399781	1.56693516101e-08	0.0	7.9713735625e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia	1981302	1.89719297209e-08	0.0	9.65147395823e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus	158047	3.85619862804e-08	0.0	1.3874056342e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	583974	3.02997361184e-08	0.0	1.0968028882e-06	0.0
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	260554	2.95883651566e-07	3.22947763305e-05	4.53935333396e-06	4.16923769658e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	4405423	4.19331195038e-05	0.000178204863399	0.000121733858951	6.72475293129e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	545997	1.91297863993e-08	0.0	9.7317794223e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	176034	1.49742806449e-06	8.85146107148e-06	1.29147694012e-05	1.14271871065e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,formicigenerans	4232048	2.19493369908e-05	0.000107446251142	8.92758693297e-05	3.42355156181e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	357963	4.55367121879e-06	1.75325508287e-05	2.18252011801e-05	4.26381098317e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	174300	1.50167661641e-05	0.000105165803674	5.01773909526e-05	3.68671784903e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	354612	1.62768230021e-07	4.87702348701e-06	3.50292780337e-06	6.29621024809e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	104511	1.53273617932e-08	0.0	7.79739517125e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	307256	1.12399429442e-06	1.17420045226e-05	1.4230269927e-05	2.66175738575e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	186379	3.67061641508e-05	0.00015279596382	0.0001168353554	7.77547113549e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3671383	4.06791118792e-06	2.5793357615e-05	2.15056488672e-05	7.94029838654e-06
Bacteria,Proteobacteria	725974	1.78989249221e-06	2.39653131376e-05	2.3701073259e-05	4.3023723413e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	691423	2.19647152225e-08	0.0	1.11739754516e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4329132	3.03500274728e-05	0.000119254710673	0.000228547273789	4.87444229637e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	4399333	4.56059823809e-07	1.39618538242e-05	5.94327701877e-06	1.80246757811e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4371463	3.16005943618e-07	1.01595429055e-05	5.0256256339e-06	1.82357747943e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	4430221	3.80006832719e-08	0.0	1.36673623374e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	327218	0.000154064654555	0.000292715761501	0.000326779174892	0.000184300394286
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	324894	1.40274555895e-07	4.71950719287e-06	5.38557719649e-06	6.09285758677e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales	207297	7.50775085802e-08	8.60785388635e-06	2.71700633889e-06	1.11126915828e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	1928156	8.06289204485e-06	9.18792159449e-05	4.11088477021e-05	2.28701316439e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	3604981	5.84425474156e-08	0.0	1.73151290101e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas	99517	6.76645441179e-09	0.0	3.44225703477e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,shigelloides	162604	9.35624432886e-08	6.27138781763e-06	2.92103906876e-06	8.09632685843e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197204	8.21543313975e-05	0.000210606967946	0.000190075704653	0.000105930665901
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4082721	1.7699194299e-08	0.0	9.00400303879e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	299833	1.8589350139e-08	0.0	9.45684658367e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	299837	2.96729051619e-08	0.0	1.0708428669e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	292073	5.24832836986e-07	7.56009052668e-06	6.26793017945e-06	9.76003490188e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	530866	0.0	4.87702348701e-06	0.0	6.29621024809e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4303551	3.10733173835e-08	0.0	1.03784441693e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	182054	3.71716993404e-05	8.06911898673e-05	0.000109567794331	4.40287028538e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	1795137	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4381054	8.24318614249e-05	0.000199774251724	0.00024265783628	8.7287854111e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	177800	1.80279821325e-08	0.0	9.17126526561e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	334336	6.17712959282e-07	7.1392095581e-06	6.33723519822e-06	1.30055069308e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	1146865	2.07763283558e-08	0.0	7.72894699022e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4421998	1.13632878464e-08	0.0	5.78077603823e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	320169	0.0	4.71950719287e-06	0.0	6.09285758677e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	745431	4.361862212e-08	0.0	1.31254731634e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	169629	1.54209892278e-08	0.0	7.84502568434e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	319214	1.74355399805e-08	0.0	8.86987578728e-07	0.0
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae	882765	1.93120290775e-07	6.27138781763e-06	3.92878296351e-06	8.09632685843e-07
Bacteria,Proteobacteria,Betaproteobacteria	151835	2.18084533447e-08	0.0	1.10944813006e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	49088	6.46641851453e-06	8.28272783588e-05	3.91492522029e-05	2.73494070549e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	312835	4.61058190561e-05	0.000103577323461	0.000153126108015	4.44624916702e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	3919797	6.67247425481e-09	0.0	3.39444708338e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	649107	5.41429363693e-06	3.23666585126e-05	2.73660088779e-05	9.11705617198e-06
Bacteria,Proteobacteria,Betaproteobacteria,MND1	4340386	1.99303156444e-08	0.0	1.01390277769e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4314720	1.45598325324e-07	6.26829205901e-06	2.65717836891e-06	8.09233025123e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195102	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194471	1.10949867744e-05	5.02638698703e-05	4.76282986832e-05	2.05371751451e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180702	6.63471143396e-06	3.88678992032e-05	3.23592580117e-05	1.46495717456e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	188574	0.00152254795996	0.0038743848517	0.00244223146923	0.0029122784697
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182630	1.53486794035e-08	0.0	7.80823994896e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4366523	7.63931862771e-06	3.37392775626e-05	3.34963601542e-05	1.20085175994e-05
Bacteria,FBP	979102	2.11783873983e-08	0.0	8.44866711861e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2713640	2.09644766168e-08	0.0	1.06651301734e-06	0.0
Bacteria,Firmicutes,Clostridia	4189156	3.69261385881e-08	0.0	1.3313692387e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	3409358	0.00527214129861	0.0226422944444	0.0161829046464	0.00911545742321
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	320557	2.06800090241e-08	0.0	8.10369613419e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	1657293	3.69068080769e-08	0.0	1.35750647377e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	666180	2.23136636157e-08	0.0	1.13514938368e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	306499	1.29483360696e-07	2.03923334722e-05	3.11923989468e-06	2.63263893094e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	4459196	0.000794939415872	0.00238125977121	0.0025900033743	0.00110769567922
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	317847	1.63949877834e-08	0.0	8.34052202197e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus	3732401	8.99480529857e-08	1.01278561598e-05	3.07319420282e-06	1.30750060799e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	303444	5.63848836736e-08	2.19686274751e-06	1.44538241956e-06	2.83613761167e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	303448	6.30413570186e-07	1.88062292999e-05	7.34292414069e-06	3.52673006156e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae	4412902	7.53687006689e-09	0.0	3.83418588658e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	359314	0.000126847767913	0.000252915235785	0.00022106861214	0.000189985061098
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,faecium	144239	2.2414665575e-08	0.0	1.14028759468e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae	187324	8.51822589612e-05	0.000133770352166	0.000173101346266	9.73232531771e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328544	6.43726114287e-07	8.72469363424e-06	6.88014129203e-06	1.90053048606e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	322625	1.88856599447e-08	0.0	9.60758646174e-07	0.0
Bacteria,Tenericutes,Mollicutes,RF39	4346168	1.10451677778e-08	0.0	5.61894075824e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	1110135	6.2877134106e-06	2.46146817235e-05	3.22042267384e-05	6.82052342078e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4030375	3.31566122591e-05	5.52981942027e-05	8.96773303365e-05	2.75147750837e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	4466220	1.25054194165e-05	0.000245018203184	8.68877181286e-05	4.58738149496e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	3730265	3.84898662688e-08	0.0	1.52186241867e-06	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobaca	3113149	1.80170499668e-08	0.0	9.16570381172e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Thiobacterales	4375716	1.94910164451e-08	0.0	9.04561951524e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	323106	2.83758055993e-07	8.47445228616e-06	4.62996916866e-06	1.48686178321e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	95469	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	268231	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	178763	1.19531995017e-06	1.70929460008e-05	1.27360006485e-05	3.14426814889e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	189272	6.85727124093e-09	0.0	3.4884577257e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	4475523	2.90335410194e-06	2.25549935478e-05	3.05716618002e-05	4.85728206199e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	308991	6.98688272589e-06	6.45172389595e-05	3.25704497038e-05	1.65047559487e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	2951214	0.00580057246406	0.00894491752743	0.0169256461379	0.00659266001698
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	198449	0.00349294905182	0.0023858958688	0.00919210353882	0.00281945931302
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	346253	4.75797445418e-06	5.02892132872e-05	2.62860490115e-05	1.90879171952e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	339730	7.87667603373e-07	7.56009052668e-06	9.16077487781e-06	9.76003490188e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	317814	6.38729164113e-05	0.000266784505186	0.000192013779984	8.94578992329e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	145883	2.08520419342e-05	6.95300587152e-05	8.57019799737e-05	2.67091430536e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	308692	1.52580346121e-08	0.0	7.76212677776e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	321875	1.99625414066e-08	0.0	8.14527175645e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	141764	3.21501866663e-08	0.0	9.83780901451e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	4414044	5.11680876778e-05	0.000128019244422	0.000135924211638	6.28665978397e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318163	5.23554525839e-08	0.0	1.88708080941e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	4364814	1.18260162637e-08	0.0	6.01617704037e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides	888357	2.26128164152e-08	0.0	1.15036800138e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	295171	1.5886542886e-08	0.0	8.08186395408e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	176323	2.00730932605e-07	4.32444695993e-06	3.57323597985e-06	5.58283701912e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	263388	1.58298982454e-08	0.0	8.05304747195e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus	910933	3.39036436162e-08	0.0	1.22909954558e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	1628708	2.19012565854e-08	0.0	8.39590916256e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Paraprevotella	181432	0.00157615020162	0.00858950319065	0.00844456147241	0.00229549217127
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis	4335746	1.74520837334e-08	0.0	8.87829198968e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	3221787	2.33562984841e-07	1.26830863495e-05	3.90925793727e-06	1.63737940701e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales	3253723	1.582341324e-08	0.0	8.04974839474e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	184339	7.75484564383e-06	5.30801872337e-05	3.48690949597e-05	1.45179878067e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	836304	1.09496673902e-08	0.0	5.57035742922e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	179557	3.19845258555e-05	7.97831974476e-05	9.20027210646e-05	2.86617336851e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	365492	2.22882485522e-06	1.68438231731e-05	1.64807190894e-05	4.16059960564e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4439530	2.71442973664e-05	0.000189608618773	0.000183026466976	5.71807744203e-05
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae	876114	6.18852174102e-08	0.0	1.65298129168e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	193359	2.07655255992e-08	0.0	7.55679398249e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192086	4.95597634648e-08	0.0	1.41612778158e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	197698	0.000163193255568	0.000587519058096	0.000557373889439	0.000278211065404
Bacteria,Firmicutes,Clostridia,Clostridiales	300102	0.00074097730346	0.00853996691141	0.019948811416	0.00229987876345
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae	1022646	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	288049	1.37289229114e-08	0.0	6.98423111948e-07	0.0
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella	107258	1.25455185558e-07	1.00273743877e-05	2.84400828321e-06	2.01436114016e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	77371	4.62453772937e-07	1.0966247066e-05	6.64872948708e-06	1.99774622971e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	186921	1.2236143164e-05	6.69719742414e-05	5.51480912774e-05	1.68287048162e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	509017	3.04143567701e-08	0.0	1.14531207464e-06	0.0
Bacteria,Cyanobacteria,Chloroplast,Chlorophyta	4347253	1.10341241876e-08	0.0	5.61332262007e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	41229	2.16976175379e-07	5.50377342802e-06	4.01244443721e-06	7.10534094268e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	3613745	1.40531074539e-07	7.22479861922e-06	2.96214820667e-06	9.32717491065e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	171532	0.00065887205807	0.00144029888324	0.00124451241953	0.000882979377457
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	4434203	2.70421754449e-05	6.5388158911e-05	9.61308806539e-05	3.03682288371e-05
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	4460974	3.2179197433e-08	0.0	1.17782814131e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	826742	6.9823478287e-09	0.0	3.55208717444e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	304973	8.55140912526e-06	5.52745711554e-05	4.42596916319e-05	1.52398523473e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium	1146349	1.71574945446e-08	0.0	8.72842743051e-07	0.0
Bacteria,Cyanobacteria,4C0d-2,YS2	580168	8.23286028312e-08	7.56009052668e-06	2.97586754065e-06	9.76003490188e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter	110814	3.3239127681e-08	0.0	1.19681027019e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192339	2.71391770888e-06	3.62924732838e-05	1.62053675982e-05	9.47747736895e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11	302981	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	953855	5.29102222157e-06	1.87731620385e-05	2.86281916835e-05	4.76408369537e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	309534	1.29101489742e-07	3.63244637941e-06	2.84932225445e-06	4.68946811115e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	4359797	0.000302639261294	0.000339023611419	0.00160432776218	0.000255697534058
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae	193528	5.16460312031e-05	9.32862872164e-05	0.000105692420218	4.62182500847e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	187894	3.94903829302e-05	0.000143344598426	0.000129871926	6.44106389839e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	636296	2.09667295375e-07	5.46798693241e-06	3.307653254e-06	7.0591407755e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	1106880	3.13918895941e-08	0.0	1.20944133037e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	529506	1.10451677778e-08	0.0	5.61894075824e-07	0.0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium	101293	4.77224268927e-08	2.65188915987e-06	1.69392231487e-06	3.42357418406e-07
